,Project,ModelName,DatabaseName,EntityName,TableName,AttributeName,ColumnName,PhysicalDataType,PhysicalOnlyFlag,LogicalOnlyFlag,AttrDefinition,Type,Kind,Note,Unnamed: 14,matched by keyword
19138,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,CATEGORY I HANGAR QUEEN QUANTITY,CAT_I_HANGAR_QUEEN_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19139,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,CATEGORY I HANGAR QUEEN QUANTITY,CAT_I_HANGAR_QUEEN_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19140,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,CAT_I_HANGAR_QUEEN_QY,INTEGER,True,False,Sum Cat_I Hangar Queen days count between '30-59' and flying hours = '0' (see Hanger Queen Days).,,,,GCSS-DS OS Prod_LIMS_AP.erwin,"'hangar', 'aircraft'"
19146,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,CAT_II_HANGAR_QUEEN_QY,INTEGER,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19147,A4,,LIMS_AP,AIRCRAFT METRIC HANGAR QUEEN,ACFT_MTRC_HANGAR_QUEEN,CATEGORY II HANGAR QUEEN QUANTITY,CAT_II_HANGAR_QUEEN_QY,INTEGER,False,False,Sum Cat_II Hangar Queen days count between '60-89' and flying hours = '0' (see Hanger Queen Days).,,,,GCSS-DS OS Prod_LIMS_AP.erwin,"'hangar', 'aircraft'"
19148,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,CATEGORY II HANGAR QUEEN QUANTITY,CAT_II_HANGAR_QUEEN_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19149,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,CATEGORY II HANGAR QUEEN QUANTITY,CAT_II_HANGAR_QUEEN_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19150,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,CAT_II_HANGAR_QUEEN_QY,INTEGER,True,False,Sum Cat_II Hangar Queen days count between '60-89' and flying hours = '0' (see Hanger Queen Days).,,,,GCSS-DS OS Prod_LIMS_AP.erwin,"'hangar', 'aircraft'"
19156,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,CAT_III_HANGAR_QUEEN_QY,INTEGER,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19157,A4,,LIMS_AP,AIRCRAFT METRIC HANGAR QUEEN,ACFT_MTRC_HANGAR_QUEEN,CATEGORY III HANGAR QUEEN QUANTITY,CAT_III_HANGAR_QUEEN_QY,INTEGER,False,False,Sum Cat_III Hangar Queen days count > '90' and flying hours = '0' (see Hanger Queen Days).,,,,GCSS-DS OS Prod_LIMS_AP.erwin,"'hangar', 'aircraft'"
19158,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,CATEGORY III HANGAR QUEEN QUANTITY,CAT_III_HANGAR_QUEEN_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19159,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,CATEGORY III HANGAR QUEEN QUANTITY,CAT_III_HANGAR_QUEEN_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19160,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,CAT_III_HANGAR_QUEEN_QY,INTEGER,True,False,Sum Cat_III Hangar Queen days count > '90' and flying hours = '0' (see Hanger Queen Days).,,,,GCSS-DS OS Prod_LIMS_AP.erwin,"'hangar', 'aircraft'"
19166,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,TOT_ACTV_INV_QY,INTEGER,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19167,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,TOTAL ACTIVE INVENTORY QUANTITY,TOT_ACTV_INV_QY,INTEGER,False,False,"Total Active aircraft inventory with a count of APCs that = 'CA, CC, IF, TF, CB, EH, EI, CF, ZA, and ZB'",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19168,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,TOTAL ACTIVE INVENTORY QUANTITY,TOT_ACTV_INV_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19169,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,TOTAL ACTIVE INVENTORY QUANTITY,TOT_ACTV_INV_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19170,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,TOT_ACTV_INV_QY,INTEGER,True,False,"Total Active aircraft inventory with a count of APCs that = 'CA, CC, IF, TF, CB, EH, EI, CF, ZA, and ZB'",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19176,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,PRIMY_MSN_ACFT_INV_QY,INTEGER,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19177,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,PRIMARY MISSION AIRCRAFT QUANTITY,PRIMY_MSN_ACFT_INV_QY,INTEGER,False,False,Average age of aircraft of this mission design series.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19178,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,PRIMARY MISSION AIRCRAFT INVENTORY QUANTITY,PRIMY_MSN_ACFT_INV_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19179,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,PRIMARY MISSION AIRCRAFT INVENTORY QUANTITY,PRIMY_MSN_ACFT_INV_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19180,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,PRIMY_MSN_ACFT_INV_QY,INTEGER,True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19186,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,PRIMY_TRNG_ACFT_INV_QY,INTEGER,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19187,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,PRIMARY TRAINING AIRCRAFT QUANTITY,PRIMY_TRNG_ACFT_INV_QY,INTEGER,False,False,Average age of aircraft of this mission design series.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19188,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,PRIMARY TRAINING AIRCRAFT INVENTORY QUANTITY,PRIMY_TRNG_ACFT_INV_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19189,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,PRIMARY TRAINING AIRCRAFT INVENTORY QUANTITY,PRIMY_TRNG_ACFT_INV_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19190,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,PRIMY_TRNG_ACFT_INV_QY,INTEGER,True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19196,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,PRIMY_OTR_ACFT_INV_QY,INTEGER,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19197,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,PRIMARY OTHER AIRCRAFT QUANTITY,PRIMY_OTR_ACFT_INV_QY,INTEGER,False,False,Average age of aircraft of this mission design series.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19198,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,PRIMARY OTHER AIRCRAFT INVENTORY QUANTITY,PRIMY_OTR_ACFT_INV_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19199,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,PRIMARY OTHER AIRCRAFT INVENTORY QUANTITY,PRIMY_OTR_ACFT_INV_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19200,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,PRIMY_OTR_ACFT_INV_QY,INTEGER,True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19206,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,PRIMY_DEV_ACFT_INV_QY,INTEGER,True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19207,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,PRIMARY DEVELOPMENT AIRCRAFT INVENTORY QUANTITY,PRIMY_DEV_ACFT_INV_QY,INTEGER,False,False,Aircraft assigned for development.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19208,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,PRIMARY DEVIATION AIRCRAFT INVENTORY QUANTITY,PRIMY_DEV_ACFT_INV_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19209,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,PRIMARY DEVIATION AIRCRAFT INVENTORY QUANTITY,PRIMY_DEV_ACFT_INV_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19210,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,PRIMY_DEV_ACFT_INV_QY,INTEGER,True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19216,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,TOT_ACFT_AGE_YEARS_AM,"DECIMAL(15,1)",True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19217,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,TOTAL AIRCRAFT AGE YEARS AMOUNT,TOT_ACFT_AGE_YEARS_AM,"DECIMAL(15,1)",False,False,Average age of aircraft of this mission design series.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19218,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,TOTAL AIRCRAFT AGE IN YEARS AMOUNT,TOT_ACFT_AGE_YEARS_AM,"DECIMAL(15,1)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19219,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,TOTAL AIRCRAFT AGE IN YEARS AMOUNT,TOT_ACFT_AGE_YEARS_AM,"DECIMAL(15,1)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19220,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,TOT_ACFT_AGE_YEARS_AM,"DECIMAL(15,1)",True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19226,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,TOT_OPRTG_TM_HR_AM,"DECIMAL(15,1)",True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19227,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,TOTAL OPERATING TIME HOURS AMOUNT,TOT_OPRTG_TM_HR_AM,"DECIMAL(15,1)",False,False,Average age of aircraft of this mission design series.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19228,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,TOTAL OPERATING TIME HOURS AMOUNT,TOT_OPRTG_TM_HR_AM,"DECIMAL(15,1)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19229,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,TOTAL OPERATING TIME HOURS AMOUNT,TOT_OPRTG_TM_HR_AM,"DECIMAL(15,1)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19230,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,TOT_OPRTG_TM_HR_AM,"DECIMAL(15,1)",True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19236,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,OLDEST_ACFT_ACPT_DT,DATE,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19237,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,OLDEST AIRCRAFT ACCEPTANCE DATE,OLDEST_ACFT_ACPT_DT,DATE,False,False,Average age of aircraft of this mission design series.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19238,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,OLDEST AIRCRAFT ACCEPTANCE DATE,OLDEST_ACFT_ACPT_DT,DATE,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19239,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,OLDEST AIRCRAFT ACCEPTANCE DATE,OLDEST_ACFT_ACPT_DT,DATE,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19240,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,OLDEST_ACFT_ACPT_DT,DATE,True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19246,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,NEWEST_ACFT_ACPT_DT,DATE,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19247,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,NEWEST AIRCRAFT ACCEPTANCE DATE,NEWEST_ACFT_ACPT_DT,DATE,False,False,Average age of aircraft of this mission design series.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19248,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,NEWEST AIRCRAFT ACCEPTANCE DATE,NEWEST_ACFT_ACPT_DT,DATE,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19249,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,NEWEST AIRCRAFT ACCEPTANCE DATE,NEWEST_ACFT_ACPT_DT,DATE,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19250,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,NEWEST_ACFT_ACPT_DT,DATE,True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19256,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,RPET_QY,"DECIMAL(15,3)",True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19257,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,RPET QUANTITY,RPET_QY,"DECIMAL(15,3)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19258,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,RPET QUANTITY,RPET_QY,"DECIMAL(15,3)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19259,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,RPET_QY,"DECIMAL(15,3)",True,False,"The number of times prior to this one, this same discrepancy has been reported.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19260,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION,ACFT_MTRC_UTIL,REPEAT QUANTITY,RPET_QY,"DECIMAL(15,3)",False,False,"The number of times prior to this one, this same discrepancy has been reported.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19261,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION INCREMENT,ACFT_MTRC_UTIL_INC,,RPET_QY,"DECIMAL(15,3)",True,False,"The number of times prior to this one, this same discrepancy has been reported.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19267,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,RCR_QY,"DECIMAL(15,3)",True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19268,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,RCR QUANTITY,RCR_QY,"DECIMAL(15,3)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19269,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,RCR QUANTITY,RCR_QY,"DECIMAL(15,3)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19270,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,RCR_QY,"DECIMAL(15,3)",True,False,The number of times the same malfunction has occurred within the last 3 to 6 sortie events.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19271,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION,ACFT_MTRC_UTIL,RECUR QUANTITY,RCR_QY,"DECIMAL(15,3)",False,False,The number of times the same malfunction has occurred within the last 3 to 6 sortie events.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19272,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION INCREMENT,ACFT_MTRC_UTIL_INC,,RCR_QY,"DECIMAL(15,3)",True,False,The number of times the same malfunction has occurred within the last 3 to 6 sortie events.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19278,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,SORTIES_FLOWN_QY,INTEGER,True,False,The amount of sorties or flights for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19279,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,SORTIES FLOWN QUANTITY,SORTIES_FLOWN_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19280,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,SORTIES FLOWN QUANTITY,SORTIES_FLOWN_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19281,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,SORTIES_FLOWN_QY,INTEGER,True,False,The amount of sorties or flights for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19282,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION,ACFT_MTRC_UTIL,SORTIES FLOWN QUANTITY,SORTIES_FLOWN_QY,INTEGER,False,False,The amount of sorties or flights for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19283,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION INCREMENT,ACFT_MTRC_UTIL_INC,,SORTIES_FLOWN_QY,INTEGER,True,False,The amount of sorties or flights for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19289,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,FLYG_HR_AM,"DECIMAL(15,4)",True,False,The amount of sorties or flights for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19290,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,FLYING HOURS AMOUNT,FLYG_HR_AM,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19291,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,FLYING HOURS AMOUNT,FLYG_HR_AM,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19292,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,FLYG_HR_AM,"DECIMAL(15,4)",True,False,The amount of hours flown for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19293,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION,ACFT_MTRC_UTIL,FLYING HOURS AMOUNT,FLYG_HR_AM,"DECIMAL(15,4)",False,False,The amount of hours flown for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19294,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION INCREMENT,ACFT_MTRC_UTIL_INC,,FLYG_HR_AM,"DECIMAL(15,4)",True,False,The amount of hours flown for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19300,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,FCF_SORTIES_QY,"DECIMAL(15,4)",True,False,The amount of Delivery Flights or sorties for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19301,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,FCF SORTIES QUANTITY,FCF_SORTIES_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19302,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,FCF SORTIES QUANTITY,FCF_SORTIES_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19303,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,FCF_SORTIES_QY,"DECIMAL(15,4)",True,False,The amount of Delivery Flights or sorties for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19304,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION,ACFT_MTRC_UTIL,Functional check flight SORTIES QUANTITY,FCF_SORTIES_QY,"DECIMAL(15,4)",False,False,The amount of Delivery Flights or sorties for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
19305,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION INCREMENT,ACFT_MTRC_UTIL_INC,,FCF_SORTIES_QY,"DECIMAL(15,4)",True,False,The amount of Delivery Flights or sorties for a given period.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
