,Project,ModelName,DatabaseName,EntityName,TableName,AttributeName,ColumnName,PhysicalDataType,PhysicalOnlyFlag,LogicalOnlyFlag,AttrDefinition,Type,Kind,Note,Unnamed: 14,matched by keyword
18673,A4,,LIMS_AP,AIRCRAFT METRIC HANGAR QUEEN,ACFT_MTRC_HANGAR_QUEEN,WORK-UNIT-CODE CODE,WUC_CD,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18674,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,WORK-UNIT-CODE CODE,WUC_CD,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18675,A4,,LIMS_AP,AIRCRAFT METRIC OFF MAINTENANCE,ACFT_MTRC_OFF_MAINT,WORK-UNIT-CODE CODE,WUC_CD,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18676,A4,,LIMS_AP,AIRCRAFT METRIC OFF MAINTENANCE INCREMENT,ACFT_MTRC_OFF_MAINT_INC,,WUC_CD,CHAR(15),True,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18677,A4,,LIMS_AP,AIRCRAFT METRIC ON MAINTENANCE,ACFT_MTRC_ON_MAINT,WORK-UNIT-CODE CODE,WUC_CD,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18678,A4,,LIMS_AP,AIRCRAFT METRIC ON MAINTENANCE INCREMENT,ACFT_MTRC_ON_MAINT_INC,,WUC_CD,CHAR(15),True,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18679,A4,,LIMS_AP,AIRCRAFT METRIC STATUS,ACFT_MTRC_STAT,WORK-UNIT-CODE CODE,WUC_CD,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18680,A4,,LIMS_AP,AIRCRAFT METRIC STATUS INCREMENT,ACFT_MTRC_STAT_INC,,WUC_CD,CHAR(15),True,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18681,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,WORK-UNIT-CODE CODE,WUC_CD,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18682,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE SUMMARY,ACFT_MTRC_SN_WUC_SMRY,WORK-UNIT-CODE CODE,WUC_CD,VARCHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18683,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION,ACFT_MTRC_UTIL,WORK-UNIT-CODE CODE,WUC_CD,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18684,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION INCREMENT,ACFT_MTRC_UTIL_INC,,WUC_CD,CHAR(15),True,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18685,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,WUC_CD,CHAR(15),True,False,"Identifies the specific item by major system, sub-system, and component. Can also be a code assigned to provide a subdivision of work within a task.

EXAMPLE:  
12EEB
12345

Note: Must exist as an Active WORK UNIT CODE in the WORK UNIT CODE Table at the time of the Maintenance Event",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18686,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_SMRY,,WUC_CD,VARCHAR(15),True,False,"Identifies the specific item by major system, sub-system, and component. Can also be a code assigned to provide a subdivision of work within a task.

EXAMPLE:  
12EEB
12345

Note: Must exist as an Active WORK UNIT CODE in the WORK UNIT CODE Table at the time of the Maintenance Event",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18687,A4,,LIMS_AP,AIRCRAFT TYPE WORK-UNIT-CODE,ACFT_TYP_WRK_UNT_CD,WORK UNIT CODE,WUC_CD,CHAR(15),False,False,"Identifies the specific item by major system, sub-system, and component. Can also be a code assigned to provide a subdivision of work within a task.

EXAMPLE:  
12EEB
12345

Note: Must exist as an Active WORK UNIT CODE in the WORK UNIT CODE Table at the time of the Maintenance Event",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18699,A4,,LIMS_AP,STATUS SUMMARY,STAT_SMRY,WORK UNIT CODE,WUC_CD,CHAR(15),False,False,The work unit code component of the aircraft,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18713,A4,,LIMS_AP,AIRCRAFT METRIC BREAK FIX,ACFT_MTRC_BRK_FIX,FOUR HOUR FIX QUANTITY,FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,Breaks fixed within 4 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18714,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,FOUR_HR_FIX_QY,"DECIMAL(15,4)",True,False,Breaks fixed within 4 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18715,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,FOUR HOUR FIX QUANTITY,FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18716,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,FOUR HOUR FIX QUANTITY,FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18717,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,FOUR HOUR FIX QUANTITY,FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18718,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE SUMMARY,ACFT_MTRC_SN_WUC_SMRY,FOUR HOUR FIX QUANTITY,FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18719,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,FOUR_HR_FIX_QY,"DECIMAL(15,4)",True,False,Breaks fixed within 4 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18720,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,FOUR_HR_FIX_QY,"DECIMAL(15,4)",True,False,Breaks fixed within 4 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18721,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_SMRY,,FOUR_HR_FIX_QY,"DECIMAL(15,4)",True,False,Breaks fixed within 4 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18731,A4,,LIMS_AP,AIRCRAFT METRIC BREAK FIX,ACFT_MTRC_BRK_FIX,EIGHT HOUR FIX QUANTITY,EIGHT_HR_FIX_QY,"DECIMAL(15,4)",False,False,Breaks fixed within 8 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18732,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,EIGHT_HR_FIX_QY,"DECIMAL(15,4)",True,False,Breaks fixed within 4 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18733,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,EIGHT HOUR FIX QUANTITY,EIGHT_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18734,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,EIGHT HOUR FIX QUANTITY,EIGHT_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18735,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,EIGHT HOUR FIX QUANTITY,EIGHT_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18736,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE SUMMARY,ACFT_MTRC_SN_WUC_SMRY,EIGHT HOUR FIX QUANTITY,EIGHT_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18737,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,EIGHT_HR_FIX_QY,"DECIMAL(15,4)",True,False,Breaks fixed within 8 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18738,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,EIGHT_HR_FIX_QY,"DECIMAL(15,4)",True,False,"When an aircarft did not fly due to Count Deviation code = 'GA' and cause code = GAB, GAC, and MND - Cause code MT%.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18739,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_SMRY,,EIGHT_HR_FIX_QY,"DECIMAL(15,4)",True,False,Breaks fixed within 8 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18749,A4,,LIMS_AP,AIRCRAFT METRIC BREAK FIX,ACFT_MTRC_BRK_FIX,TWELVE HOUR FIX QUANTITY,TWELVE_HR_FIX_QY,"DECIMAL(15,4)",False,False,Breaks fixed within 12 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18750,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,TWELVE_HR_FIX_QY,"DECIMAL(15,4)",True,False,Breaks fixed within 4 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18751,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,TWELVE HOUR FIX QUANTITY,TWELVE_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18752,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,TWELVE HOUR FIX QUANTITY,TWELVE_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18753,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,TWELVE HOUR FIX QUANTITY,TWELVE_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18754,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE SUMMARY,ACFT_MTRC_SN_WUC_SMRY,TWELVE HOUR FIX QUANTITY,TWELVE_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18755,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,TWELVE_HR_FIX_QY,"DECIMAL(15,4)",True,False,Breaks fixed within 12 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18756,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,TWELVE_HR_FIX_QY,"DECIMAL(15,4)",True,False,"When an aircarft did not fly due to Count Deviation code = 'GA' and cause code = GAB, GAC, and MND - Cause code MT%.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18757,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_SMRY,,TWELVE_HR_FIX_QY,"DECIMAL(15,4)",True,False,Breaks fixed within 12 hours after landing.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18767,A4,,LIMS_AP,AIRCRAFT METRIC BREAK FIX,ACFT_MTRC_BRK_FIX,EIGHT TWELVE HOUR FIX QUANTITY,EIGHT_TWELVE_HR_FIX_QY,"DECIMAL(15,4)",False,False,Breaks fixed within 8 or 12 hours after landing. Depends on command requirement.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18768,A4,,LIMS_AP,AIRCRAFT METRIC BREAK FIX,ACFT_MTRC_BRK_FIX,TWENTY FOUR HOUR FIX QUANTITY,TWENTY_FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18769,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,TWENTY_FOUR_HR_FIX_QY,"DECIMAL(15,4)",True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18770,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,TWENTY FOUR HOUR FIX QUANTITY,TWENTY_FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18771,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,TWENTY FOUR HOUR FIX QUANTITY,TWENTY_FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18772,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,TWENTY FOUR HOUR FIX QUANTITY,TWENTY_FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18773,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE SUMMARY,ACFT_MTRC_SN_WUC_SMRY,TWENTY FOUR HOUR FIX QUANTITY,TWENTY_FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18774,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,TWENTY_FOUR_HR_FIX_QY,"DECIMAL(15,4)",True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18775,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,TWENTY_FOUR_HR_FIX_QY,"DECIMAL(15,4)",True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18776,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_SMRY,,TWENTY_FOUR_HR_FIX_QY,"DECIMAL(15,4)",True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18786,A4,,LIMS_AP,AIRCRAFT METRIC BREAK FIX,ACFT_MTRC_BRK_FIX,OVER TWENTY FOUR HOUR FIX QUANTITY,OV_TWENTY_FOUR_HR_FIX_QY,"DECIMAL(15,4)",False,False,"Aircraft Landing Code 3 breaks fixed in over 24 hours
",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18787,A4,,LIMS_AP,AIRCRAFT METRIC BREAK FIX,ACFT_MTRC_BRK_FIX,UNFIXED QUANTITY,UNFIXED_QY,"DECIMAL(15,4)",False,False,"Aircraft Landing Code 3 breaks where fix time is not available
",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18788,A4,,LIMS_AP,AIRCRAFT METRIC BREAK FIX,ACFT_MTRC_BRK_FIX,BREAK QUANTITY,BRK_QY,INTEGER,False,False,Aircraft Landing Code 3 breaks where fix time is not available,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18789,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,BRK_QY,INTEGER,True,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18790,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,BREAK QUANTITY,BRK_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18791,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,BREAK QUANTITY,BRK_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18792,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,BREAK QUANTITY,BRK_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18793,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE SUMMARY,ACFT_MTRC_SN_WUC_SMRY,BREAK QUANTITY,BRK_QY,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18794,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,BRK_QY,INTEGER,True,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18795,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,BRK_QY,INTEGER,True,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18796,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_SMRY,,BRK_QY,INTEGER,True,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18806,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,CALENDAR_DA_DT,DATE,True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18807,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,CALENDAR DAY DATE,CALENDAR_DA_DT,DATE,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18808,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,CALENDAR DAY DATE,CALENDAR_DA_DT,DATE,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18809,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,CALENDAR_DA_DT,DATE,True,False,"When an aircarft did not fly due to Count Deviation code = 'GA' and cause code = GAB, GAC, and MND - Cause code MT%.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18818,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,ORG_NBR_ID,INTEGER,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18819,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,ORGANIZATION NUMBER IDENTIFIER,ORG_NBR_ID,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18820,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,ORGANIZATION NUMBER IDENTIFIER,ORG_NBR_ID,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18821,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,ORGANIZATION NUMBER IDENTIFIER,ORG_NBR_ID,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18822,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE SUMMARY,ACFT_MTRC_SN_WUC_SMRY,ORGANIZATION NUMBER IDENTIFIER,ORG_NBR_ID,CHAR(11),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18823,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,ORG_NBR_ID,INTEGER,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18824,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,ORG_NBR_ID,INTEGER,True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18825,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_SMRY,,ORG_NBR_ID,CHAR(11),True,False,IDENTIFIES THE ORGANIZATIONAL NUMBER OF THE ORGANIZATION THAT AN AEROSPACE VEHICLE IS POSSESSED BY OR ASSIGNED TO.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18826,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND ORGANIZATION,ACFT_TYP_CMD_ORG,ORGANIZATION NUMBER IDENTIFIER,ORG_NBR_ID,INTEGER,False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18873,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,ORG_KIND_TX,CHAR(3),True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18874,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,ORGANIZATION KIND TEXT,ORG_KIND_TX,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18875,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,ORGANIZATION KIND TEXT,ORG_KIND_TX,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18876,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,ORGANIZATION KIND TEXT,ORG_KIND_TX,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18877,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE SUMMARY,ACFT_MTRC_SN_WUC_SMRY,ORGANIZATION KIND TEXT,ORG_KIND_TX,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18878,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,ORG_KIND_TX,CHAR(3),True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18879,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,ORG_KIND_TX,CHAR(3),True,False,"When an aircarft did not fly due to Count Deviation code = 'GA' and cause code = GAB, GAC, and MND - Cause code MT%.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18880,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_SMRY,,ORG_KIND_TX,CHAR(3),True,False,"When an aircarft did not fly due to Count Deviation code = 'GA' and cause code = GAB, GAC, and MND - Cause code MT%.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18881,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND ORGANIZATION,ACFT_TYP_CMD_ORG,ORGANIZATION KIND TEXT,ORG_KIND_TX,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18925,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,ORG_TYPE_TX,CHAR(2),True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18926,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,ORGANIZATION TYPE TEXT,ORG_TYPE_TX,CHAR(2),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18927,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,ORGANIZATION TYPE TEXT,ORG_TYPE_TX,CHAR(2),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18928,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,ORGANIZATION TYPE TEXT,ORG_TYPE_TX,CHAR(2),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
